task_id,repository,model,method,candidate_correct_count,pass_at_1,pass_at_3,pass_at_5,selected_output_correct,static_success,initial_output_correct,post_selection_correct,verified_selection_applied,repair_attempted,repair_success,repair_rounds,uncertainty,token_entropy,self_consistency_uncertainty,semantic_variance,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds,length_limited_candidates
execrepobench-0035-12131ff80b,PTable,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7090090894699097,1.0,0.6,0.34504544734954834,10,29662,14674,44336,18,100.07189500000095,5
execrepobench-0737-12e5fb4be1,more-itertools,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8338980865478517,1.0,0.8,0.5694904327392578,10,40172,12268,52440,16,79.81910258300195,3
execrepobench-0563-1350775fdf,imageio,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7328388714790345,1.0,0.6,0.4641943573951721,10,29843,14349,44192,16,85.80074979100027,5
execrepobench-0030-13ac1e5229,PTable,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.646611294746399,1.0,0.4,0.43305647373199463,10,29109,8518,37627,18,66.37346970901126,1
execrepobench-0391-13e55956a5,eip712,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.7573919248580934,1.0,0.8,0.1869596242904663,10,19456,6727,26183,16,59.00744816599763,0
execrepobench-1137-15ef53d152,xmltodict,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7177226209640504,1.0,0.6,0.38861310482025146,10,38124,13045,51169,16,84.90040941600455,4
execrepobench-0052-16c6360987,PyPattyrn,gemini-2.5-flash,OpenCoderX,4,0.8,1.0,1.0,True,True,True,True,True,False,False,0,0.4952124762535095,1.0,0.19999999999999996,0.07606238126754761,10,13442,4454,17896,12,98.88219991599908,0
execrepobench-0256-1726de55fa,csvkit,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.8090161991119386,1.0,0.8,0.4450809955596924,10,28704,12826,41530,16,80.89377933400101,5
execrepobench-1060-17cb6eb260,tryme,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.5827146148681641,1.0,0.4,0.11357307434082031,10,23448,4388,27836,12,35.510884791990975,0
execrepobench-0604-1bb1773a29,json_repair,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.48310701131820677,1.0,0.19999999999999996,0.015535056591033936,10,25875,14494,40369,16,87.24539679198642,5
execrepobench-0672-1c8ce15619,maya,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,2,0.7248185539245606,1.0,0.6,0.42409276962280273,10,24506,13583,38089,16,84.27092920799623,5
execrepobench-0302-1f96bf0f6f,dpath-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.74464106798172,1.0,0.6,0.5232053399085999,10,15775,14351,30126,16,83.84840104100294,5
execrepobench-0258-207a5d4188,csvkit,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,False,True,True,False,False,0,0.5892592287063599,1.0,0.4,0.14629614353179932,10,18650,11647,30297,14,66.17657704198791,4
execrepobench-0744-2139f303e6,more-itertools,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7295930814743042,1.0,0.8,0.047965407371520996,10,41093,16675,57768,34,124.30767887500406,5
execrepobench-0555-21d0af873b,imageio,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7586232018470765,1.0,0.8,0.19311600923538208,10,38596,10686,49282,18,119.12738550000358,0
execrepobench-0811-22ae9cd1ce,python-fastjsonschema,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.6553092026710511,1.0,0.6,0.07654601335525513,10,34976,7569,42545,18,334.12165383300453,0
execrepobench-0167-2355408f24,compressed_rtf,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.5643445229530335,1.0,0.4,0.021722614765167236,9,32567,6694,39261,20,63.41776729199046,0
execrepobench-1097-245d0199b5,w2n,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,False,True,True,False,False,0,0.7462861251831056,1.0,0.8,0.13143062591552734,10,17608,12040,29648,14,72.05980025000463,4
execrepobench-0870-26c407fa23,python-pinyin,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,False,True,True,False,False,0,0.8627404642105103,1.0,0.8,0.7137023210525513,10,18948,11727,30675,14,89.41933916699782,2
execrepobench-1121-2775a12414,workdays,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7539364063739777,1.0,0.6,0.5696820318698883,6,8210,14672,22882,18,95.03040420899924,5
execrepobench-0147-2853c99dc7,cacheout,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.778014988899231,1.0,0.8,0.2900749444961548,10,21962,14493,36455,16,159.28686045799986,5
execrepobench-0262-2adf42dd60,csvkit,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8228016448020936,1.0,0.8,0.5140082240104675,10,19975,14489,34464,16,91.2386957090057,4
execrepobench-0760-2c7e23c784,msgpack-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7532568883895875,1.0,0.8,0.166284441947937,10,28793,14204,42997,16,90.73363591700036,5
execrepobench-0402-2df9d08c30,eml_parser,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6242126798629761,1.0,0.4,0.32106339931488037,10,34483,14352,48835,16,93.59444904200791,5
execrepobench-0670-33a9fa36f8,maya,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.6668225073814392,1.0,0.6,0.13411253690719604,10,13950,9793,23743,24,89.34389770899725,0
execrepobench-1158-3448f8239e,xmltodict,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.569333348274231,1.0,0.4,0.046666741371154785,10,30637,14090,44727,16,87.7556931660074,5
execrepobench-0126-34e018c3ef,boltons,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,False,True,True,False,False,0,0.7666441035270691,1.0,0.8,0.23322051763534546,10,18526,8045,26571,14,58.421918207997805,1
execrepobench-0667-34efd6f5cc,maya,gemini-2.5-flash,OpenCoderX,4,0.8,1.0,1.0,True,True,True,True,True,False,False,0,0.6712564492225647,1.0,0.6,0.1562822461128235,10,11002,6941,17943,12,61.05368704198918,1
execrepobench-0235-3594949787,csvkit,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.813323576450348,1.0,0.8,0.4666178822517395,10,21935,14351,36286,16,84.36868491700443,5
execrepobench-0957-3706445faf,sqlparse,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6991137051582337,1.0,0.6,0.2955685257911682,10,26858,14818,41676,18,92.93932420900092,5
execrepobench-0591-38fa75ee86,json_repair,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6481283569335937,1.0,0.6,0.04064178466796875,10,26023,14815,40838,18,94.1349285000033,5
execrepobench-0179-395ece56a4,compressed_rtf,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7319115900993347,1.0,0.6,0.4595579504966736,9,19150,14532,33682,18,83.15794641700631,5
execrepobench-0770-3b4f7bf99f,msgpack-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8013860893249513,1.0,0.8,0.40693044662475586,10,26857,14351,41208,16,82.50840537500335,5
execrepobench-0376-3c57ae8969,eip712,gemini-2.5-flash,OpenCoderX,2,0.4,0.9,1.0,True,True,False,True,True,False,False,0,0.6510224318504334,1.0,0.4,0.45511215925216675,10,16917,7084,24001,14,48.98101412500546,0
execrepobench-1071-3cec226db0,tryme,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,False,True,True,False,False,0,0.7849011492729188,1.0,0.8,0.3245057463645935,10,23211,8075,31286,14,54.37405641700025,0
execrepobench-0120-3dcc59263c,boltons,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7098294639587402,1.0,0.6,0.34914731979370117,10,30267,14352,44619,16,86.63859979099652,5
execrepobench-0054-40203da4c7,PyPattyrn,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.4,1.0,0.0,0.0,10,12852,2798,15650,12,99.46290795900859,0
execrepobench-0098-427645b5bb,algorithms,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6764290833473205,1.0,0.6,0.18214541673660278,10,14323,14350,28673,16,77.12046520800504,5
execrepobench-0894-4434c22736,python-sortedcontainers,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.5826331353187562,1.0,0.4,0.11316567659378052,10,35004,14352,49356,16,85.19637316699664,5
execrepobench-0697-4573c963fa,moment,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.7096589112281799,1.0,0.6,0.34829455614089966,10,17369,13032,30401,15,80.58287908299826,5
execrepobench-0280-47e65dfc43,dict2css,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,False,True,True,False,False,0,0.7071536803245545,1.0,0.6,0.3357684016227722,10,18926,10942,29868,16,69.6664439169981,1
execrepobench-0405-49c6915e07,eml_parser,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7378657484054566,1.0,0.6,0.4893287420272827,10,22200,14068,36268,18,88.4935510840005,3
execrepobench-0787-4b12eebdd1,objprint,gemini-2.5-flash,OpenCoderX,2,0.4,0.9,1.0,True,True,False,True,True,False,False,0,0.7925588917732239,1.0,0.8,0.3627944588661194,10,21387,10319,31706,16,68.68440412498603,3
execrepobench-0915-4b25d75d6c,shortuuid,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,False,True,True,False,False,0,0.6890757703781129,1.0,0.6,0.24537885189056396,10,16972,5878,22850,12,47.12173366699426,0
execrepobench-0304-4dea44e86f,dpath-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7120541715621949,1.0,0.6,0.3602708578109741,10,18913,14348,33261,16,167.41237316701154,5
execrepobench-1107-4df9c84a7b,w2n,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6819522047042846,1.0,0.6,0.20976102352142334,10,15984,14670,30654,18,92.92443779099267,5
execrepobench-0948-4f4b1bff06,sqlparse,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8056285452842713,1.0,0.8,0.4281427264213562,10,12501,13356,25857,16,92.10966349999944,5
execrepobench-1063-51b649a44a,tryme,gemini-2.5-flash,OpenCoderX,4,0.8,1.0,1.0,True,True,True,True,True,False,False,0,0.578263590335846,1.0,0.4,0.09131795167922974,10,23566,4209,27775,12,37.76022166700568,0
execrepobench-0009-56677af8f9,Chronyk,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.6049517846107484,1.0,0.4,0.22475892305374146,10,23693,7393,31086,34,82.04972999999882,0
execrepobench-1009-575404140a,textdistance,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.636803457736969,1.0,0.4,0.38401728868484497,10,28342,13569,41911,16,92.8022789999959,4
execrepobench-0296-57a0ea3b9f,dpath-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.65434885263443,1.0,0.6,0.07174426317214966,10,29334,6593,35927,16,268.0623751660023,0
execrepobench-1034-581a12683d,transitions,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7119614148139953,1.0,0.6,0.3598070740699768,10,29026,11368,40394,18,108.7800747089932,0
execrepobench-0097-583e4f1955,algorithms,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.6787192487716674,1.0,0.6,0.1935962438583374,10,16885,6814,23699,14,74.40408624999691,0
execrepobench-0941-584e6705cd,sqlparse,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7595430207252504,1.0,0.8,0.19771510362625122,10,34061,9107,43168,18,72.90708054199058,0
execrepobench-0868-5875950a21,python-pinyin,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.6843356990814209,1.0,0.6,0.2216784954071045,10,33969,10391,44360,14,99.78296887499164,2
execrepobench-0905-5c44884e8b,shortuuid,gemini-2.5-flash,OpenCoderX,2,0.4,0.9,1.0,True,True,True,True,True,False,False,0,0.7720241975784302,1.0,0.8,0.2601209878921509,10,16062,10160,26222,14,62.58506587499869,3
execrepobench-0893-5f7c118a31,python-sortedcontainers,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7265554928779603,1.0,0.6,0.432777464389801,10,35967,14493,50460,16,81.3357372090104,5
execrepobench-0585-60675d8cc6,json_repair,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6127782082557679,1.0,0.4,0.2638910412788391,10,23177,14816,37993,18,92.29120300000068,5
execrepobench-0401-60c9b92d81,eml_parser,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6083208775520326,1.0,0.4,0.24160438776016235,10,24729,11727,36456,16,94.1859410420002,0
execrepobench-0943-631e8fd979,sqlparse,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8429445755481721,1.0,0.8,0.61472287774086,10,31265,14353,45618,16,88.09426633300609,5
execrepobench-0794-67260e9d6a,pysrt,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,2,0.5094035673141479,1.0,0.19999999999999996,0.14701783657073975,10,28255,5707,33962,14,49.09123916599492,0
execrepobench-0051-67de7d5ace,PyPattyrn,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7104298377037048,1.0,0.6,0.35214918851852417,10,13469,11629,25098,16,107.07236895800452,0
execrepobench-0839-6b59568b37,python-patterns,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7089372658729554,1.0,0.6,0.3446863293647766,10,20304,13964,34268,14,85.80299558400293,5
execrepobench-0200-6b6d89ec24,css-html-js-minify,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.7314638161659242,1.0,0.6,0.45731908082962036,10,15542,10866,26408,14,68.5799786659918,1
execrepobench-1106-6c5beeba5b,w2n,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8107628774642945,1.0,0.8,0.45381438732147217,10,24316,7738,32054,16,56.80545341600373,0
execrepobench-1069-6d92057d49,tryme,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6421077752113342,1.0,0.6,0.010538876056671143,10,27107,14211,41318,16,95.15763462500763,5
execrepobench-0183-6eb79573d8,compressed_rtf,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6110647058486939,1.0,0.4,0.25532352924346924,9,19179,14671,33850,18,90.50479258300038,5
execrepobench-0494-6f2482c545,gruut,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7304839515686036,1.0,0.6,0.4524197578430176,10,13568,14676,28244,18,93.68086095900799,5
execrepobench-0694-6f4dcdab75,moment,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7847962570190431,1.0,0.8,0.32398128509521484,10,16709,14529,31238,18,84.53475375000562,5
execrepobench-0210-72b7925cbd,csv-diff,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8391453933715821,1.0,0.8,0.5957269668579102,10,22073,14673,36746,18,90.09287845800282,5
execrepobench-0306-754d4ec1a4,dpath-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8296802592277528,1.0,0.8,0.5484012961387634,10,18909,14207,33116,16,84.10670087499602,5
execrepobench-0053-77dcabc805,PyPattyrn,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.5979515290260315,1.0,0.4,0.18975764513015747,10,15329,7072,22401,32,124.46857833299146,0
execrepobench-0813-7adc4c621e,python-fastjsonschema,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7453698539733887,1.0,0.6,0.5268492698669434,10,23470,14352,37822,16,90.03046583400283,5
execrepobench-0288-7def4b1d9b,dict2css,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,2,0.7143736624717713,1.0,0.6,0.3718683123588562,10,39865,5667,45532,16,53.55565279100847,0
execrepobench-1103-7f3572e3af,w2n,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7174797320365907,1.0,0.6,0.3873986601829529,10,25395,8180,33575,16,79.52170316700358,0
execrepobench-1031-7ffccc0576,transitions,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.5207921433448791,1.0,0.19999999999999996,0.20396071672439575,10,34685,14533,49218,18,136.54142608400434,5
execrepobench-0872-821ee463bc,python-pinyin,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.601749906539917,1.0,0.4,0.20874953269958496,10,19611,4257,23868,12,52.557894375000615,0
execrepobench-0125-85c7617c7f,boltons,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.733106746673584,1.0,0.6,0.4655337333679199,10,33545,14491,48036,16,84.86978087500029,5
execrepobench-0104-88c1f25cae,algorithms,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.7651422929763795,1.0,0.8,0.22571146488189697,10,11682,6568,18250,24,92.66469849999703,0
execrepobench-0766-89b0b9313b,msgpack-python,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7022876405715942,1.0,0.6,0.3114382028579712,10,26237,12416,38653,8,89.43997379099892,5
execrepobench-1000-8d3477c440,textdistance,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.7345935606956482,1.0,0.6,0.47296780347824097,10,21177,12756,33933,17,83.07775125000626,5
execrepobench-0998-8efdda2463,textdistance,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7604590201377869,1.0,0.6,0.6022951006889343,10,23989,14492,38481,16,84.94436241699441,5
execrepobench-0830-8f6153a551,python-fastjsonschema,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.40000003576278687,1.0,0.0,1.7881393432617188e-07,10,24807,4095,28902,16,175.44398495799396,0
execrepobench-0806-90f6dcc049,pysrt,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.4849999952316284,1.0,0.19999999999999996,0.02499997615814209,10,18514,9129,27643,15,56.43768699999782,0
execrepobench-0481-914a69e7c7,gruut,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.7029796266555787,1.0,0.6,0.31489813327789307,10,25062,14492,39554,16,85.76486637500057,5
execrepobench-0663-93a7ebf6b8,maya,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.82048525929451,1.0,0.8,0.5024262964725494,10,18016,12997,31013,15,78.21255587499763,5
execrepobench-0093-94d9b17222,algorithms,gemini-2.5-flash,OpenCoderX,3,0.6,1.0,1.0,True,True,True,True,True,False,False,0,0.7724207234382631,1.0,0.8,0.2621036171913147,10,17908,10076,27984,16,83.82034504199692,2
execrepobench-0701-97fc2afab2,moment,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.6945439839363098,1.0,0.6,0.2727199196815491,10,17739,13888,31627,16,84.17946574999951,5
execrepobench-0789-99bd2701eb,pysrt,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.8011665773391725,1.0,0.8,0.4058328866958618,10,17950,13386,31336,16,79.76616720900347,5
execrepobench-0897-9e4ba069fb,python-sortedcontainers,gemini-2.5-flash,OpenCoderX,4,0.8,1.0,1.0,True,True,True,True,True,False,False,0,0.5348411726951598,1.0,0.19999999999999996,0.27420586347579956,10,26107,5331,31438,14,63.79998312500538,0
execrepobench-0146-a1bcf6fcb5,cacheout,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.7465744805336,1.0,0.8,0.13287240266799927,10,17209,7738,24947,12,55.09059054199315,0
execrepobench-0775-a25e4c860c,objprint,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,False,False,False,False,True,False,2,0.6613144898414612,1.0,0.6,0.10657244920730591,10,27764,14496,42260,16,136.54157299999497,5
execrepobench-0199-a48fe7497e,css-html-js-minify,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.5672815895080567,1.0,0.4,0.0364079475402832,10,29283,6150,35433,14,45.18379379098769,0
execrepobench-0780-a59f6ce042,objprint,gemini-2.5-flash,OpenCoderX,1,0.19999999999999996,0.6,1.0,True,True,True,True,True,False,False,0,0.7954947304725648,1.0,0.8,0.3774736523628235,10,15594,12156,27750,16,255.14377900000545,4
execrepobench-1020-a8fc3a1aab,transitions,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,False,True,False,False,False,True,False,2,0.7632851791381837,1.0,0.8,0.21642589569091797,10,36489,9703,46192,18,110.84383504200378,2
execrepobench-0428-a9da215626,fastkml,gemini-2.5-flash,OpenCoderX,5,1.0,1.0,1.0,True,True,True,True,True,False,False,0,0.4,1.0,0.0,0.0,10,16642,3286,19928,10,37.20903020800324,0
execrepobench-0432-ab1fd3cd84,fastkml,gemini-2.5-flash,OpenCoderX,4,0.8,1.0,1.0,True,True,True,True,True,False,False,0,0.7077094578742981,1.0,0.6,0.3385472893714905,10,23042,8546,31588,16,66.94151408399921,1
execrepobench-0485-af5218a4e9,gruut,gemini-2.5-flash,OpenCoderX,0,0.0,0.0,0.0,True,True,False,False,False,True,True,1,0.7465053641796112,1.0,0.6,0.532526820898056,10,13229,12850,26079,17,82.78435795901169,5
execrepobench-0010-002176391c,Chronyk,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.7226540994644166,1.0,0.8,0.01327049732208252,0,14879,3705,18584,5,71.06391320900002,0
execrepobench-1148-02d99ed352,xmltodict,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6522120499610901,1.0,0.6,0.06106024980545044,0,9715,1554,11269,5,32.17005658301059,0
execrepobench-0784-02e45263da,objprint,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.48426166057586667,1.0,0.19999999999999996,0.021308302879333496,0,11374,879,12253,5,29.32700950000435,0
execrepobench-0816-03d45d73c7,python-fastjsonschema,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6475920701026917,1.0,0.6,0.03796035051345825,0,9185,1541,10726,5,156.4470127079985,0
execrepobench-1029-058728f7cf,transitions,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.68652841091156,1.0,0.6,0.2326420545578003,0,11787,2720,14507,5,49.21821370800899,0
execrepobench-0554-05be05dd86,imageio,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.7425038701295853,1.0,0.4,0.9125193506479263,0,12274,9769,22043,5,126.09965845799888,4
execrepobench-0750-05f80185e6,more-itertools,claude-sonnet-5,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.7036216402053833,1.0,0.6,0.3181082010269165,0,13548,848,14396,5,40.31362624999019,0
execrepobench-0691-062d3fc78e,moment,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.6813085699081421,1.0,0.6,0.20654284954071045,0,7381,1008,8389,5,30.487160790988128,0
execrepobench-0021-08131e8bf2,PTable,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8678909790515901,1.0,0.8,0.7394548952579498,0,8343,6163,14506,5,69.68274624999322,2
execrepobench-0269-082945d36f,datetime_truncate,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5688772416114808,1.0,0.4,0.044386208057403564,0,9692,2332,12024,5,34.40955141700397,0
execrepobench-1153-08525b8ede,xmltodict,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7486194562911989,1.0,0.8,0.14309728145599365,0,12462,3198,15660,5,55.59736895801325,0
execrepobench-0729-0895fae602,more-itertools,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5606075501441956,1.0,0.4,0.003037750720977783,0,14385,1280,15665,5,44.823630457991385,0
execrepobench-0121-09f0009e5a,boltons,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7505900812149049,1.0,0.8,0.15295040607452393,0,10067,1926,11993,5,43.155507167000906,0
execrepobench-0383-0a4065da5e,eip712,claude-sonnet-5,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,4665,290,4955,5,25.56261566700414,0
execrepobench-0988-0b5928a25c,textdistance,claude-sonnet-5,Direct Generation,2,0.4,0.9,1.0,True,True,True,True,False,False,False,0,0.7363622570037842,1.0,0.6,0.4818112850189209,0,13334,2520,15854,5,102.07845279198955,0
execrepobench-0226-0b9ff5af61,csv-diff,claude-sonnet-5,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8291645121574402,1.0,0.8,0.5458225607872009,0,6778,4867,11645,5,71.02699570798723,1
