benchmark,backend,model,method,task_id,task_passed,correctness_mode,uncertainty,api_knowledge_uncertainty,gt_count,pred_count,true_positive_count,precision,recall,f1,jaccard,exact_set_match,count_outcome
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id2,False,repository_tests,0.5730224227905274,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id2,False,repository_tests,0.40000002384185795,1.0,2,10,2,0.2,1.0,0.33333333333333337,0.2,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id2,False,repository_tests,0.40000002384185795,1.0,2,10,2,0.2,1.0,0.33333333333333337,0.2,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id2,False,repository_tests,0.40000002384185795,1.0,2,10,2,0.2,1.0,0.33333333333333337,0.2,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id2,False,repository_tests,0.40000002384185795,,2,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id2,False,repository_tests,,,2,2,2,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id3,False,repository_tests,0.5718518471717835,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id3,False,repository_tests,0.7771872472763063,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id3,False,repository_tests,0.7771872472763063,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id3,False,repository_tests,0.7771872472763063,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id3,False,repository_tests,0.7771872472763063,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id3,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id4,True,repository_tests,0.4,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id4,True,repository_tests,0.4,1.0,0,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id4,True,repository_tests,0.4,1.0,0,6,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id4,True,repository_tests,0.4,1.0,0,5,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id4,True,repository_tests,0.4,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id4,True,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id5,False,repository_tests,0.7440402579307557,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id5,False,repository_tests,0.7376756858825685,1.0,1,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id5,False,repository_tests,0.7376756858825685,1.0,1,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id5,False,repository_tests,0.7376756858825685,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id5,False,repository_tests,0.7376756858825685,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id5,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id6,True,repository_tests,0.724407286643982,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id6,True,repository_tests,0.6447486066818238,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id6,True,repository_tests,0.6447486066818238,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id6,True,repository_tests,0.6447486066818238,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id6,True,repository_tests,0.6447486066818238,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id6,True,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id7,False,repository_tests,0.6511366629600525,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id7,False,repository_tests,0.5696321105957032,1.0,0,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id7,False,repository_tests,0.5696321105957032,1.0,0,5,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id7,False,repository_tests,0.5696321105957032,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id7,False,repository_tests,0.5696321105957032,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id7,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id8,False,repository_tests,0.4826610970497131,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id8,False,repository_tests,0.56317223072052,1.0,2,14,2,0.14285714285714285,1.0,0.25,0.14285714285714285,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id8,False,repository_tests,0.56317223072052,1.0,2,9,1,0.1111111111111111,0.5,0.1818181818181818,0.1,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id8,False,repository_tests,0.56317223072052,1.0,2,8,1,0.125,0.5,0.2,0.1111111111111111,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id8,False,repository_tests,0.56317223072052,,2,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id8,False,repository_tests,,,2,2,2,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id9,False,repository_tests,0.6456119203567505,1.0,4,8,2,0.25,0.5,0.3333333333333333,0.2,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id9,False,repository_tests,0.5641369676589967,1.0,4,12,2,0.16666666666666666,0.5,0.25,0.14285714285714285,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id9,False,repository_tests,0.5641369676589967,1.0,4,9,2,0.2222222222222222,0.5,0.30769230769230765,0.18181818181818182,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id9,False,repository_tests,0.5641369676589967,1.0,4,9,2,0.2222222222222222,0.5,0.30769230769230765,0.18181818181818182,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id9,False,repository_tests,0.5641369676589967,,4,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id9,False,repository_tests,,,4,4,4,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id10,False,repository_tests,0.40000002384185795,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id10,False,repository_tests,0.5700272178649903,1.0,0,12,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id10,False,repository_tests,0.5700272178649903,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id10,False,repository_tests,0.5700272178649903,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id10,False,repository_tests,0.5700272178649903,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id10,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id11,True,repository_tests,0.7883760881423951,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id11,True,repository_tests,0.7952198338508607,1.0,1,12,1,0.08333333333333333,1.0,0.15384615384615385,0.08333333333333333,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id11,True,repository_tests,0.7952198338508607,1.0,1,12,1,0.08333333333333333,1.0,0.15384615384615385,0.08333333333333333,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id11,True,repository_tests,0.7952198338508607,1.0,1,12,1,0.08333333333333333,1.0,0.15384615384615385,0.08333333333333333,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id11,True,repository_tests,0.7952198338508607,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id11,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id12,True,repository_tests,0.740280683040619,1.0,3,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id12,True,repository_tests,0.7372133803367615,1.0,3,13,1,0.07692307692307693,0.3333333333333333,0.125,0.06666666666666667,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id12,True,repository_tests,0.7372133803367615,1.0,3,13,1,0.07692307692307693,0.3333333333333333,0.125,0.06666666666666667,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id12,True,repository_tests,0.7372133803367615,1.0,3,13,1,0.07692307692307693,0.3333333333333333,0.125,0.06666666666666667,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id12,True,repository_tests,0.7372133803367615,,3,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id12,True,repository_tests,,,3,3,3,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id13,True,repository_tests,0.7352599096298219,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id13,True,repository_tests,0.7348681640625001,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id13,True,repository_tests,0.7348681640625001,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id13,True,repository_tests,0.7348681640625001,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id13,True,repository_tests,0.7348681640625001,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id13,True,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id14,True,repository_tests,0.7763183546066285,1.0,1,6,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id14,True,repository_tests,0.7849670720100403,1.0,1,6,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id14,True,repository_tests,0.7849670720100403,1.0,1,5,1,0.2,1.0,0.33333333333333337,0.2,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id14,True,repository_tests,0.7849670720100403,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id14,True,repository_tests,0.7849670720100403,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id14,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id15,True,repository_tests,0.40000002384185795,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id15,True,repository_tests,0.40000002384185795,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id15,True,repository_tests,0.40000002384185795,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id15,True,repository_tests,0.40000002384185795,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id15,True,repository_tests,0.40000002384185795,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id15,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id16,False,repository_tests,0.727044279575348,1.0,6,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id16,False,repository_tests,0.7417853903770447,1.0,6,19,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id16,False,repository_tests,0.7417853903770447,1.0,6,17,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id16,False,repository_tests,0.7417853903770447,1.0,6,16,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id16,False,repository_tests,0.7417853903770447,,6,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id16,False,repository_tests,,,6,6,6,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id17,False,repository_tests,0.7402883481979371,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id17,False,repository_tests,0.7264408540725709,1.0,1,13,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id17,False,repository_tests,0.7264408540725709,1.0,1,13,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id17,False,repository_tests,0.7264408540725709,1.0,1,11,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id17,False,repository_tests,0.7264408540725709,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id17,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,Baseline RAG,neo4j/id18,False,repository_tests,0.7371874642372133,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoUncFilter,neo4j/id18,False,repository_tests,0.6595415139198303,1.0,0,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder-NoAPIRefine,neo4j/id18,False,repository_tests,0.6595415139198303,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,OpenCoder,neo4j/id18,False,repository_tests,0.6595415139198303,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,GPT,gpt-4o-mini,ContextOnly,neo4j/id18,False,repository_tests,0.6595415139198303,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,GPT,gpt-4o-mini,API-informed reference,neo4j/id18,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id0,False,repository_tests,0.5733052587509155,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id0,False,repository_tests,0.6594437384605408,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id0,False,repository_tests,0.6594437384605408,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id0,False,repository_tests,0.6594437384605408,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id0,False,repository_tests,0.6594437384605408,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id0,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id1,False,repository_tests,0.4,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id1,True,repository_tests,0.5701052999496461,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id1,True,repository_tests,0.5701052999496461,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id1,True,repository_tests,0.5701052999496461,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id1,True,repository_tests,0.5701052999496461,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id1,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id2,False,repository_tests,0.48799996852874755,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id2,False,repository_tests,0.5844415879249574,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id2,False,repository_tests,0.5844415879249574,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id2,False,repository_tests,0.5844415879249574,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id2,False,repository_tests,0.5844415879249574,,2,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id2,False,repository_tests,,,2,2,2,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id3,False,repository_tests,0.6676818990707397,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id3,False,repository_tests,0.6687233114242553,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id3,False,repository_tests,0.6687233114242553,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id3,False,repository_tests,0.6687233114242553,1.0,1,4,1,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id3,False,repository_tests,0.6687233114242553,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id3,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id4,True,repository_tests,0.4,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id4,True,repository_tests,0.4,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id4,True,repository_tests,0.4,1.0,0,6,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id4,True,repository_tests,0.4,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id4,True,repository_tests,0.4,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id4,True,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id5,False,repository_tests,0.5700404739379883,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id5,False,repository_tests,0.7397834014892579,1.0,1,11,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id5,False,repository_tests,0.7397834014892579,1.0,1,11,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id5,False,repository_tests,0.7397834014892579,1.0,1,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id5,False,repository_tests,0.7397834014892579,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id5,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id6,False,repository_tests,0.7477016639709474,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id6,False,repository_tests,0.6763641738891601,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id6,False,repository_tests,0.6763641738891601,1.0,0,3,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id6,False,repository_tests,0.6763641738891601,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id6,False,repository_tests,0.6763641738891601,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id6,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id7,False,repository_tests,0.5657190656661988,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id7,False,repository_tests,0.7617437672615052,1.0,0,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id7,False,repository_tests,0.7617437672615052,1.0,0,6,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id7,False,repository_tests,0.7617437672615052,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id7,False,repository_tests,0.7617437672615052,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id7,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id8,False,repository_tests,0.6503730916976929,1.0,2,8,2,0.25,1.0,0.4,0.25,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id8,False,repository_tests,0.7628562283515931,1.0,2,11,1,0.09090909090909091,0.5,0.15384615384615385,0.08333333333333333,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id8,False,repository_tests,0.7628562283515931,1.0,2,11,1,0.09090909090909091,0.5,0.15384615384615385,0.08333333333333333,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id8,False,repository_tests,0.7628562283515931,1.0,2,5,1,0.2,0.5,0.28571428571428575,0.16666666666666666,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id8,False,repository_tests,0.7628562283515931,,2,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id8,False,repository_tests,,,2,2,2,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id9,False,repository_tests,0.6470945024490357,1.0,4,8,2,0.25,0.5,0.3333333333333333,0.2,0.0,Over
